dataset_id,duong_dan,loai_du_lieu,do_tin_cay,quality_score,freshness_score,coverage_score,completeness_score,operational_readiness
du_bao_thoi_tiet_7_ngay_082107Z,datasets/gold/archive/2026-05-23/du_bao_thoi_tiet_7_ngay_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_082107Z,datasets/gold/archive/2026-05-23/economic_action_recommendations_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_082107Z,datasets/gold/archive/2026-05-23/flight_price_signal_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_082107Z,datasets/gold/archive/2026-05-23/forecast_demand_scores_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_082107Z,datasets/gold/archive/2026-05-23/hotel_price_pressure_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_082107Z,datasets/gold/archive/2026-05-23/kiem_dinh_proxy_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_082107Z,datasets/gold/archive/2026-05-23/kpi_confidence_scores_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_082107Z,datasets/gold/archive/2026-05-23/kpi_scale_catalog_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_082107Z,datasets/gold/archive/2026-05-23/local_spending_poi_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_082107Z,datasets/gold/archive/2026-05-23/national_destination_alerts_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_082107Z,datasets/gold/archive/2026-05-23/news_action_recommendations_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_082107Z,datasets/gold/archive/2026-05-23/news_events_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_082107Z,datasets/gold/archive/2026-05-23/news_risk_signals_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_082107Z,datasets/gold/archive/2026-05-23/proxy_vs_nearrealtime_comparison_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_082107Z,datasets/gold/archive/2026-05-23/redistribution_features_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_082107Z,datasets/gold/archive/2026-05-23/thoi_tiet_hien_tai_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_082107Z,datasets/gold/archive/2026-05-23/ticket_pressure_scores_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_082107Z,datasets/gold/archive/2026-05-23/xep_hang_canh_bao_toan_quoc_082107Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_132655Z,datasets/gold/archive/2026-05-23/attraction_ticket_catalog_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_132655Z,datasets/gold/archive/2026-05-23/danh_sach_diem_den_mo_rong_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_132655Z,datasets/gold/archive/2026-05-23/de_xuat_hieu_qua_kinh_te_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_132655Z,datasets/gold/archive/2026-05-23/du_bao_thoi_tiet_7_ngay_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_132655Z,datasets/gold/archive/2026-05-23/economic_action_recommendations_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_132655Z,datasets/gold/archive/2026-05-23/flight_price_signal_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_132655Z,datasets/gold/archive/2026-05-23/forecast_demand_scores_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_132655Z,datasets/gold/archive/2026-05-23/hotel_price_pressure_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_132655Z,datasets/gold/archive/2026-05-23/kiem_dinh_proxy_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_132655Z,datasets/gold/archive/2026-05-23/kpi_confidence_scores_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_132655Z,datasets/gold/archive/2026-05-23/kpi_scale_catalog_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_132655Z,datasets/gold/archive/2026-05-23/local_spending_poi_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_132655Z,datasets/gold/archive/2026-05-23/national_destination_alerts_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_132655Z,datasets/gold/archive/2026-05-23/news_action_recommendations_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_132655Z,datasets/gold/archive/2026-05-23/news_events_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_132655Z,datasets/gold/archive/2026-05-23/news_risk_signals_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_132655Z,datasets/gold/archive/2026-05-23/proxy_vs_nearrealtime_comparison_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_132655Z,datasets/gold/archive/2026-05-23/redistribution_features_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_132655Z,datasets/gold/archive/2026-05-23/thoi_tiet_hien_tai_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_132655Z,datasets/gold/archive/2026-05-23/ticket_pressure_scores_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_132655Z,datasets/gold/archive/2026-05-23/xep_hang_canh_bao_toan_quoc_132655Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_191151Z,datasets/gold/archive/2026-05-24/attraction_ticket_catalog_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_191151Z,datasets/gold/archive/2026-05-24/danh_sach_diem_den_mo_rong_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_191151Z,datasets/gold/archive/2026-05-24/de_xuat_hieu_qua_kinh_te_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_191151Z,datasets/gold/archive/2026-05-24/du_bao_thoi_tiet_7_ngay_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_191151Z,datasets/gold/archive/2026-05-24/economic_action_recommendations_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_191151Z,datasets/gold/archive/2026-05-24/flight_price_signal_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_191151Z,datasets/gold/archive/2026-05-24/forecast_demand_scores_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_191151Z,datasets/gold/archive/2026-05-24/hotel_price_pressure_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_191151Z,datasets/gold/archive/2026-05-24/kiem_dinh_proxy_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_191151Z,datasets/gold/archive/2026-05-24/kpi_confidence_scores_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_191151Z,datasets/gold/archive/2026-05-24/kpi_scale_catalog_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_191151Z,datasets/gold/archive/2026-05-24/local_spending_poi_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_191151Z,datasets/gold/archive/2026-05-24/national_destination_alerts_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_191151Z,datasets/gold/archive/2026-05-24/news_action_recommendations_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_191151Z,datasets/gold/archive/2026-05-24/news_events_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_191151Z,datasets/gold/archive/2026-05-24/news_risk_signals_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_191151Z,datasets/gold/archive/2026-05-24/proxy_vs_nearrealtime_comparison_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_191151Z,datasets/gold/archive/2026-05-24/redistribution_features_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_191151Z,datasets/gold/archive/2026-05-24/thoi_tiet_hien_tai_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_191151Z,datasets/gold/archive/2026-05-24/ticket_pressure_scores_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_191151Z,datasets/gold/archive/2026-05-24/xep_hang_canh_bao_toan_quoc_191151Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_034017Z,datasets/gold/archive/2026-05-24/attraction_ticket_catalog_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_034017Z,datasets/gold/archive/2026-05-24/danh_sach_diem_den_mo_rong_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_034017Z,datasets/gold/archive/2026-05-24/de_xuat_hieu_qua_kinh_te_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_034017Z,datasets/gold/archive/2026-05-24/du_bao_thoi_tiet_7_ngay_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_034017Z,datasets/gold/archive/2026-05-24/economic_action_recommendations_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_034017Z,datasets/gold/archive/2026-05-24/flight_price_signal_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_034017Z,datasets/gold/archive/2026-05-24/forecast_demand_scores_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_034017Z,datasets/gold/archive/2026-05-24/hotel_price_pressure_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_034017Z,datasets/gold/archive/2026-05-24/kiem_dinh_proxy_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_034017Z,datasets/gold/archive/2026-05-24/kpi_confidence_scores_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_034017Z,datasets/gold/archive/2026-05-24/kpi_scale_catalog_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_034017Z,datasets/gold/archive/2026-05-24/local_spending_poi_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_034017Z,datasets/gold/archive/2026-05-24/national_destination_alerts_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_034017Z,datasets/gold/archive/2026-05-24/news_action_recommendations_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_034017Z,datasets/gold/archive/2026-05-24/news_events_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_034017Z,datasets/gold/archive/2026-05-24/news_risk_signals_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_034017Z,datasets/gold/archive/2026-05-24/proxy_vs_nearrealtime_comparison_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_034017Z,datasets/gold/archive/2026-05-24/redistribution_features_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_034017Z,datasets/gold/archive/2026-05-24/thoi_tiet_hien_tai_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_034017Z,datasets/gold/archive/2026-05-24/ticket_pressure_scores_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_034017Z,datasets/gold/archive/2026-05-24/xep_hang_canh_bao_toan_quoc_034017Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_083029Z,datasets/gold/archive/2026-05-24/attraction_ticket_catalog_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_083029Z,datasets/gold/archive/2026-05-24/danh_sach_diem_den_mo_rong_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_083029Z,datasets/gold/archive/2026-05-24/de_xuat_hieu_qua_kinh_te_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_083029Z,datasets/gold/archive/2026-05-24/du_bao_thoi_tiet_7_ngay_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_083029Z,datasets/gold/archive/2026-05-24/economic_action_recommendations_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_083029Z,datasets/gold/archive/2026-05-24/flight_price_signal_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_083029Z,datasets/gold/archive/2026-05-24/forecast_demand_scores_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_083029Z,datasets/gold/archive/2026-05-24/hotel_price_pressure_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_083029Z,datasets/gold/archive/2026-05-24/kiem_dinh_proxy_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_083029Z,datasets/gold/archive/2026-05-24/kpi_confidence_scores_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_083029Z,datasets/gold/archive/2026-05-24/kpi_scale_catalog_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_083029Z,datasets/gold/archive/2026-05-24/local_spending_poi_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_083029Z,datasets/gold/archive/2026-05-24/national_destination_alerts_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_083029Z,datasets/gold/archive/2026-05-24/news_action_recommendations_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_083029Z,datasets/gold/archive/2026-05-24/news_events_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_083029Z,datasets/gold/archive/2026-05-24/news_risk_signals_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_083029Z,datasets/gold/archive/2026-05-24/proxy_vs_nearrealtime_comparison_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_083029Z,datasets/gold/archive/2026-05-24/redistribution_features_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_083029Z,datasets/gold/archive/2026-05-24/thoi_tiet_hien_tai_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_083029Z,datasets/gold/archive/2026-05-24/ticket_pressure_scores_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_083029Z,datasets/gold/archive/2026-05-24/xep_hang_canh_bao_toan_quoc_083029Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_132742Z,datasets/gold/archive/2026-05-24/attraction_ticket_catalog_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_132742Z,datasets/gold/archive/2026-05-24/danh_sach_diem_den_mo_rong_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_132742Z,datasets/gold/archive/2026-05-24/de_xuat_hieu_qua_kinh_te_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_132742Z,datasets/gold/archive/2026-05-24/du_bao_thoi_tiet_7_ngay_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_132742Z,datasets/gold/archive/2026-05-24/economic_action_recommendations_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_132742Z,datasets/gold/archive/2026-05-24/flight_price_signal_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_132742Z,datasets/gold/archive/2026-05-24/forecast_demand_scores_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
hotel_price_pressure_132742Z,datasets/gold/archive/2026-05-24/hotel_price_pressure_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kiem_dinh_proxy_132742Z,datasets/gold/archive/2026-05-24/kiem_dinh_proxy_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_confidence_scores_132742Z,datasets/gold/archive/2026-05-24/kpi_confidence_scores_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
kpi_scale_catalog_132742Z,datasets/gold/archive/2026-05-24/kpi_scale_catalog_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
local_spending_poi_132742Z,datasets/gold/archive/2026-05-24/local_spending_poi_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
national_destination_alerts_132742Z,datasets/gold/archive/2026-05-24/national_destination_alerts_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_action_recommendations_132742Z,datasets/gold/archive/2026-05-24/news_action_recommendations_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_events_132742Z,datasets/gold/archive/2026-05-24/news_events_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
news_risk_signals_132742Z,datasets/gold/archive/2026-05-24/news_risk_signals_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
proxy_vs_nearrealtime_comparison_132742Z,datasets/gold/archive/2026-05-24/proxy_vs_nearrealtime_comparison_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
redistribution_features_132742Z,datasets/gold/archive/2026-05-24/redistribution_features_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
thoi_tiet_hien_tai_132742Z,datasets/gold/archive/2026-05-24/thoi_tiet_hien_tai_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
ticket_pressure_scores_132742Z,datasets/gold/archive/2026-05-24/ticket_pressure_scores_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
xep_hang_canh_bao_toan_quoc_132742Z,datasets/gold/archive/2026-05-24/xep_hang_canh_bao_toan_quoc_132742Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
attraction_ticket_catalog_191847Z,datasets/gold/archive/2026-05-25/attraction_ticket_catalog_191847Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
danh_sach_diem_den_mo_rong_191847Z,datasets/gold/archive/2026-05-25/danh_sach_diem_den_mo_rong_191847Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
de_xuat_hieu_qua_kinh_te_191847Z,datasets/gold/archive/2026-05-25/de_xuat_hieu_qua_kinh_te_191847Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
du_bao_thoi_tiet_7_ngay_191847Z,datasets/gold/archive/2026-05-25/du_bao_thoi_tiet_7_ngay_191847Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
economic_action_recommendations_191847Z,datasets/gold/archive/2026-05-25/economic_action_recommendations_191847Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
flight_price_signal_191847Z,datasets/gold/archive/2026-05-25/flight_price_signal_191847Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
forecast_demand_scores_191847Z,datasets/gold/archive/2026-05-25/forecast_demand_scores_191847Z.csv,mixed,55,55,55,75,55,sáºµn sÃ ng má»™t pháº§n
